stand_id,stand_name,location
3417,"Insect, stick",Scoville
3418,Fat-tailed dunnart,Moulton
3419,"Crow, pied",Superior
3420,Cape raven,Porter
3421,"Rattlesnake, eastern diamondback",Mifflin
3422,"Cat, cape wild",Rigney
3423,"Capuchin, brown",Banding
3424,Savanna fox,Division
3425,Desert tortoise,Elgar
3426,Collared lizard,Stone Corner
3427,Lappet-faced vulture,Marcy
3428,South African hedgehog,Sheridan
3429,Steenbok,Towne
3430,"Hyena, brown",Alpine
3431,Indian jackal,Pawling
3432,Red deer,Prentice
3433,"Skink, blue-tongued",Rowland
3434,Blue crane,Lyons
3435,"Rhea, common",Dakota
3436,Antelope ground squirrel,West
3437,"Bustard, kori",Dahle
3438,Bateleur eagle,Oak
3439,Brown brocket,Northwestern
3440,Sable antelope,Merry
3441,Western pygmy possum,Acker
3442,"Tortoise, radiated",Burning Wood
3443,Common seal,Rigney
3444,"Flicker, field",Loeprich
3445,"Duck, white-faced whistling",Almo
3446,"Kangaroo, eastern grey",Delladonna
3447,Civet (unidentified),Golf
3448,"Bison, american",Forster
3449,"Dragon, asian water",Boyd
3450,"Crocodile, nile",Badeau
3451,Sugar glider,Northport
3452,"Kangaroo, red",Butterfield
3453,Beisa oryx,Packers
3454,"Bunting, crested",2nd
3455,Pacific gull,Corscot
3456,Tayra,Roxbury
3457,"Crow, house",Hauk
3458,Short-beaked echidna,Grim
3459,House crow,Moulton
3460,European beaver,Pepper Wood
3461,"Snake, tiger",Towne
3462,Ferruginous hawk,Surrey
3463,Brush-tailed bettong,Spohn
3464,African pied wagtail,Oak Valley
3465,"Fox, arctic",Summit
3466,"Spider, wolf",Bashford
3467,Red-headed woodpecker,Hermina
3468,"Monitor, two-banded",Northland
3469,"Ibis, sacred",Mesta
3470,"Capuchin, brown",Pond
3471,Pampa gray fox,Schiller
3472,"Goose, snow",Pankratz
3473,"Lourie, grey",Texas
3474,Ring-tailed coatimundi,Gina
3475,"Hyena, striped",Union
3476,"Ferret, black-footed",Hintze
3477,"Tortoise, radiated",Spohn
3478,Agama lizard (unidentified),Hoepker
3479,"Glider, squirrel",Fallview
3480,"Porcupine, tree",Southridge
3481,Greater flamingo,Twin Pines
3482,Nyala,Meadow Ridge
3483,Common palm civet,Becker
3484,White-headed vulture,Myrtle
3485,"Monkey, black spider",Anthes
3486,Gila monster,Delladonna
3487,Wild water buffalo,Becker
3488,"Tern, arctic",Vera
3489,"Dog, bush",Debra
3490,"Mongoose, javan gold-spotted",Mallory
3491,Painted stork,Waywood
3492,"Dragon, asian water",6th
3493,"Echidna, short-beaked",Debra
3494,"Devil, tasmanian",Summer Ridge
3495,Tarantula,Roth
3496,Koala,Sutteridge
3497,Striated heron,Thompson
3498,Crab (unidentified),Garrison
3499,Flightless cormorant,Bunting
3500,"Tern, royal",Mcbride
3501,"Buffalo, american",Pennsylvania
3502,Magellanic penguin,Bellgrove
3503,"Bear, sloth",Little Fleur
3504,Little brown bat,Memorial
3505,"Pelican, great white",Center
3506,"Squirrel, uinta ground",Nobel
3507,Northern elephant seal,Magdeline
3508,"Heron, green",Emmet
3509,Indian star tortoise,Harper
3510,Blue fox,Hazelcrest
3511,Roan antelope,North
3512,"Legaan, ground",Northport
3513,Grey-footed squirrel,Erie
3514,"Lizard, goanna",Darwin
3515,California sea lion,Magdeline
3516,"Otter, small-clawed",Lunder
3517,"Capuchin, white-fronted",Lillian
3518,"Elk, Wapiti",Forest
3519,"Raccoon, common",Pierstorff
3520,Mouflon,Emmet
3521,"Tern, white-winged",Susan
3522,Agama lizard (unidentified),Brentwood
3523,"Lion, steller sea",Badeau
3524,White-rumped vulture,Brown
3525,"Dolphin, common",Buhler
3526,Black vulture,Hoepker
3527,Blue-tongued lizard,Kropf
3528,"Eagle, long-crested hawk",Milwaukee
3529,"Legaan, Monitor (unidentified)",Coolidge
3530,Crested barbet,Dunning
3531,"Ibis, glossy",Fair Oaks
3532,"Rattlesnake, dusky",Bonner
3533,Bahama pintail,Nobel
3534,Emerald-spotted wood dove,Hollow Ridge
3535,"Bandicoot, short-nosed",La Follette
3536,"Glider, feathertail",Lunder
3537,"Dragonfly, russian",Dottie
3538,African wild dog,Towne
3539,Vervet monkey,Daystar
3540,"Grouse, sage",Vahlen
3541,Horned rattlesnake,Warrior
3542,Crested porcupine,Shasta
3543,Seven-banded armadillo,Banding
3544,"Pie, indian tree",Merry
3545,Indian star tortoise,Troy
3546,"Lemur, grey mouse",Annamark
3547,"Squirrel, uinta ground",Pepper Wood
3548,"Fox, silver-backed",Mcbride
3549,"Capuchin, brown",Onsgard
3550,Blue fox,Calypso
3551,"Lark, horned",Marcy
3552,Tokay gecko,Northview
3553,"Jackal, indian",Ridgeway
3554,Sandhill crane,Mallory
3555,Smith's bush squirrel,Bashford
3556,"Macaw, blue and gold",Brentwood
3557,"Monkey, black spider",1st
3558,"Coot, red-knobbed",Crescent Oaks
3559,"Capuchin, weeper",Superior
3560,"Cockatoo, roseate",Mosinee
3561,Lizard (unidentified),Logan
3562,White-headed vulture,Tony
3563,Eurasian beaver,Cardinal
3564,Osprey,Service
3565,Galapagos dove,Veith
3566,"Cat, jungle",Meadow Valley
3567,"Seal, harbor",Buhler
3568,"Cormorant, large",Bunker Hill
3569,Spotted deer,Cherokee
3570,Blackish oystercatcher,Burrows
3571,Pampa gray fox,Nancy
3572,"Hartebeest, red",Mockingbird
3573,Great horned owl,Merrick
3574,"Whale, southern right",Springview
3575,Amazon parrot (unidentified),Grover
3576,Wood pigeon,Elgar
3577,Hummingbird (unidentified),Forest Dale
3578,Ant (unidentified),Arizona
3579,"Ibis, glossy",Browning
3580,"Turkey, australian brush",Buhler
3581,Two-banded monitor,Canary
3582,Two-toed tree sloth,Monterey
3583,Javan gold-spotted mongoose,Waywood
3584,Potoroo,Westport
3585,Common dolphin,Sycamore
3586,Red-cheeked cordon bleu,Sunfield
3587,Nubian bee-eater,Superior
3588,"Phalarope, red",Kensington
3589,"Snake, tiger",Norway Maple
3590,"Mongoose, banded",Golf View
3591,Black-fronted bulbul,Karstens
3592,Common mynah,Little Fleur
3593,Campo flicker,Sommers
3594,"Lemur, grey mouse",Mallory
3595,Giant heron,Charing Cross
3596,"Kangaroo, western grey",Farragut
3597,"Trumpeter, dark-winged",Eliot
3598,Onager,Veith
3599,"Fox, savanna",Eastlawn
3600,Hoary marmot,Paget
3601,Blue-tongued skink,Steensland
3602,"Monitor, water",Merrick
3603,"Turkey, common",Barnett
3604,Crested barbet,South
3605,American beaver,Fairview
3606,Koala,6th
3607,Gemsbok,Hoepker
3608,Tawny eagle,Haas
3609,"Porcupine, tree",Jana
3610,"Gonolek, burchell's",Esch
3611,"Squirrel, palm",Drewry
3612,Llama,Evergreen
3613,Asian lion,Summerview
3614,"Porcupine, prehensile-tailed",Florence
3615,Lilac-breasted roller,Golf
3616,"Butterfly, tropical buckeye",Susan
3617,King vulture,Sunfield
3618,Musk ox,Melby
3619,"Seal, southern elephant",Schurz
3620,"Butterfly, tropical buckeye",Carpenter
3621,Oriental white-backed vulture,Chive
3622,Gray langur,Main
3623,North American river otter,Almo
3624,"Moccasin, water",Veith
3625,"Boa, malagasy ground",Merrick
3626,Beisa oryx,Bayside
3627,"Barbet, crested",Troy
3628,Jungle cat,Gateway
3629,North American porcupine,Heath
3630,African lion,Petterle
3631,Northern fur seal,Prairieview
3632,Great kiskadee,Hanover
3633,"Sheep, stone",American
3634,Great skua,Delaware
3635,"Mynah, indian",Messerschmidt
3636,Turkey vulture,Granby
3637,"Eagle, bald",Forest
3638,Yellow-crowned night heron,Lakeland
3639,"Nighthawk, common",High Crossing
3640,Red-billed buffalo weaver,Mockingbird
3641,"Buffalo, wild water",Straubel
3642,Cuis,Meadow Vale
3643,Pocket gopher (unidentified),Melby
3644,Southern screamer,Main
3645,Toddy cat,Petterle
3646,Carmine bee-eater,Hansons
3647,North American red fox,Delaware
3648,"Squirrel, indian giant",Golf
3649,"Bear, polar",Lunder
3650,Euro wallaby,Spaight
3651,"Turtle, snake-necked",Dorton
3652,"Woodpecker, downy",Anderson
3653,Cereopsis goose,Golden Leaf
3654,Numbat,Sommers
3655,"Hyena, spotted",Memorial
3656,Blue-breasted cordon bleu,Tomscot
3657,North American beaver,Sachtjen
3658,Malachite kingfisher,Maywood
3659,Black-winged stilt,Elmside
3660,"Wallaroo, common",Sunfield
3661,"Pintail, bahama",Fairview
3662,"Cat, african wild",Rowland
3663,"Weaver, sociable",Swallow
3664,Small Indian mongoose,Waxwing
3665,Red-billed hornbill,Fieldstone
3666,Sacred ibis,Becker
3667,"Egret, great",Sommers
3668,"Lizard, desert spiny",Cherokee
3669,"Genet, common",Debs
3670,"Goose, canada",Rieder
3671,Racer snake,Truax
3672,"Lourie, grey",Saint Paul
3673,Black bear,Mosinee
3674,"Bustard, stanley",Hansons
3675,"Turtle, eastern box",Kim
3676,Hyrax,Rusk
3677,Mountain goat,Mandrake
3678,Southern ground hornbill,Fordem
3679,"Squirrel, golden-mantled ground",Tomscot
3680,Lesser flamingo,Schmedeman
3681,Blue-footed booby,Donald
3682,"Antelope, sable",Portage
3683,"Buffalo, asian water",Lakewood
3684,Frilled lizard,Iowa
3685,Jabiru stork,Tony
3686,Great egret,Coleman
3687,"Rabbit, eastern cottontail",Dapin
3688,Sociable weaver,Pepper Wood
3689,"Owl, great horned",Morningstar
3690,Silver gull,Sloan
3691,"Mongoose, eastern dwarf",Sundown
3692,"Crane, sandhill",Pleasure
3693,White-necked raven,Helena
3694,"Seal, northern elephant",Ruskin
3695,"Bear, sloth",Lien
3696,"Baboon, olive",Maywood
3697,White-mantled colobus,Judy
3698,"Rhinoceros, white",Florence
3699,Burchell's gonolek,Northland
3700,Yellow-necked spurfowl,Steensland
3701,"Waterbuck, defassa",Hudson
3702,Blue-tongued skink,Evergreen
3703,"Cat, civet",Bonner
3704,White-tailed deer,Express
3705,"Drongo, fork-tailed",Golf View
3706,Llama,Bobwhite
3707,Spotted hyena,Banding
3708,Old world fruit bat (unidentified),Raven
3709,"Kangaroo, brush-tailed rat",Dakota
3710,Scottish highland cow,Schmedeman
3711,"Goose, greylag",Calypso
3712,Mexican wolf,Spohn
3713,"Heron, little",Manufacturers
3714,Whip-tailed wallaby,Shoshone
3715,Magistrate black colobus,Heath
3716,Fairy penguin,Northridge
3717,Lapwing (unidentified),Reinke
3718,"Caracara, yellow-headed",Sullivan
3719,Eastern grey kangaroo,Wayridge
3720,"Parrot, hawk-headed",Carey
3721,"Falcon, prairie",Corben
3722,Blue crane,Loeprich
3723,Lesser double-collared sunbird,Golf Course
3724,Snake (unidentified),Swallow
3725,Black and white colobus,Melvin
3726,Paradoxure,Fallview
3727,Red-necked wallaby,Merrick
3728,Black and white colobus,Orin
3729,"Quoll, spotted-tailed",Bartillon
3730,Gaur,Oak
3731,"Goose, canada",Browning
3732,Common eland,Scoville
3733,Grant's gazelle,Cherokee
3734,Green vine snake,Knutson
3735,Royal tern,Cardinal
3736,Red phalarope,Randy
3737,"Mynah, indian",Waxwing
3738,"Porcupine, indian",Cherokee
3739,"Caiman, spectacled",Kingsford
3740,Puma,Eagle Crest
3741,Dark-winged trumpeter,Marquette
3742,Aardwolf,Michigan
3743,Puma,Towne
3744,Chacma baboon,Crest Line
3745,"Porcupine, african",Express
3746,African polecat,Old Gate
3747,Galapagos penguin,Texas
3748,"Kangaroo, western grey",Cottonwood
3749,Giant armadillo,Pepper Wood
3750,Dama wallaby,Vera
3751,"White-eye, pale",Cardinal
3752,Mourning collared dove,Dorton
3753,Tiger snake,Menomonie
3754,Coqui francolin,Marquette
3755,Galapagos dove,Merry
3756,"Dragon, ornate rock",Vernon
3757,"Pie, indian tree",Hovde
3758,"Phalarope, red-necked",Sachtjen
3759,"Dove, little brown",Rusk
3760,"Sandpiper, spotted wood",Lyons
3761,Red phalarope,Longview
3762,"Beaver, eurasian",Coolidge
3763,"Woodpecker, red-headed",Paget
3764,"Shrike, crimson-breasted",Huxley
3765,Yellow baboon,Shelley
3766,"Partridge, coqui",Dixon
3767,"Swan, black",Lake View
3768,Silver gull,Morrow
3769,Four-striped grass mouse,Morrow
3770,"Brocket, red",Summit
3771,Manatee,Namekagon
3772,"Spoonbill, white",Bartillon
3773,Squirrel glider,Garrison
3774,"Toucan, white-throated",Goodland
3775,Tailless tenrec,Troy
3776,Coke's hartebeest,Becker
3777,Western lowland gorilla,Hudson
3778,"Cardinal, black-throated",Briar Crest
3779,"Baboon, gelada",Brown
3780,"Lion, african",Farwell
3781,Civet cat,Luster
3782,Plains zebra,Rockefeller
3783,White-throated robin,Carey
3784,Southern tamandua,Randy
3785,Eastern box turtle,Crest Line
3786,Boat-billed heron,Anhalt
3787,"Fox, crab-eating",Basil
3788,Andean goose,Northwestern
3789,"Bulbul, african red-eyed",Dryden
3790,"Fox, blue",Sachs
3791,"Macaque, rhesus",Butternut
3792,"Ibis, puna",Dexter
3793,Carpet python,Grim
3794,"Iguana, marine",Harbort
3795,"Whale, killer",Stephen
3796,"Stilt, black-winged",Ridge Oak
3797,"Bird, magnificent frigate",Susan
3798,"Dove, galapagos",International
3799,Butterfly (unidentified),Manley
3800,"Goat, mountain",Jay
3801,Silver-backed fox,Nova
3802,"Weaver, chestnut",Fuller
3803,Indian tree pie,3rd
3804,South American meadowlark (unidentified),Boyd
3805,"Tenrec, tailless",Pearson
3806,Common palm civet,Debs
3807,"Crocodile, nile",Little Fleur
3808,"Constrictor, eastern boa",Straubel
3809,"Crane, sandhill",Marcy
3810,Rock dove,Shasta
3811,Yellow-bellied marmot,Coleman
3812,Blue and yellow macaw,Northfield
3813,Pied kingfisher,Grim
3814,Hoffman's sloth,Mcguire
3815,Western palm tanager (unidentified),Nova
3816,"Boa, mexican",Laurel
3817,Vervet monkey,Cambridge
3818,Mudskipper (unidentified),4th
3819,"Hornbill, leadbeateri's ground",Lakewood
3820,American black bear,Ridgeview
3821,White-faced whistling duck,Leroy
3822,"Mockingbird, galapagos",Victoria
3823,Desert tortoise,Gina
3824,"Armadillo, nine-banded",John Wall
3825,"Hornbill, leadbeateri's ground",Grover
3826,Hanuman langur,Lyons
3827,Asiatic wild ass,Jana
3828,"Raccoon, crab-eating",Oriole
3829,Black-throated butcher bird,Eggendart
3830,Coke's hartebeest,Carey
3831,White-winged black tern,Utah
3832,"Squirrel, smith's bush",Sachs
3833,Monitor lizard (unidentified),La Follette
3834,"Marten, american",Canary
3835,"Phalarope, northern",Dexter
3836,"Turkey, wild",Alpine
3837,Great kiskadee,Sachtjen
3838,"Moorhen, purple",Messerschmidt
3839,Black-faced kangaroo,3rd
3840,Fairy penguin,Autumn Leaf
3841,"Finch, common melba",Mallard
3842,"Bird, pied butcher",4th
3843,"Lemming, arctic",Boyd
3844,"Phascogale, brush-tailed",Cascade
3845,Giraffe,Paget
3846,Common grenadier,Commercial
3847,European stork,Crescent Oaks
3848,Three-banded plover,Stuart
3849,Cottonmouth,Stone Corner
3850,Salmon pink bird eater tarantula,Pankratz
3851,"Capuchin, weeper",Dayton
3852,Hudsonian godwit,Hoffman
3853,Brazilian otter,Spenser
3854,Sulfur-crested cockatoo,Meadow Ridge
3855,Crown of thorns starfish,Clove
3856,Ovenbird,Main
3857,White-necked raven,Shoshone
3858,"Cockatoo, red-tailed",Mariners Cove
3859,"Dove, mourning collared",Nobel
3860,Eagle owl (unidentified),Morningstar
3861,"Deer, barasingha",Toban
3862,"Anteater, giant",Namekagon
3863,"Puma, south american",Fulton
3864,"Tortoise, galapagos",Mayfield
3865,Stick insect,Sauthoff
3866,"Beaver, american",Golden Leaf
3867,"Dragonfly, russian",Red Cloud
3868,"Screamer, crested",Charing Cross
3869,Asian lion,Ridgeway
3870,Spotted deer,Cody
3871,Two-toed sloth,Sullivan
3872,American black bear,Jana
3873,Blue peacock,Morrow
3874,Silver-backed fox,Anzinger
3875,African wild cat,Kropf
3876,"Sparrow, rufous-collared",4th
3877,"Fox, asian red",Grover
3878,Four-spotted skimmer,Coolidge
3879,Oribi,Warner
3880,"Roller, lilac-breasted",Mccormick
3881,"Deer, red",Atwood
3882,Small Indian mongoose,Welch
3883,"Sloth, pale-throated three-toed",Graedel
3884,"Sloth, two-toed tree",Michigan
3885,Southern brown bandicoot,Monument
3886,White-nosed coatimundi,Northfield
3887,"Echidna, short-beaked",Ramsey
3888,European stork,Burning Wood
3889,Tawny frogmouth,Jenna
3890,Ocelot,Maple
3891,"Seal, common",Meadow Valley
3892,"Dove, mourning collared",Farmco
3893,Bushbuck,Carey
3894,"Rhinoceros, white",Lake View
3895,Denham's bustard,Westerfield
3896,Dusky gull,Banding
3897,Madagascar fruit bat,Bartillon
3898,"Kangaroo, brush-tailed rat",Mayfield
3899,Rock dove,Melby
3900,"Tern, white-winged",5th
3901,"Sandpiper, spotted wood",Blue Bill Park
3902,"Nuthatch, red-breasted",David
3903,Bonnet macaque,Mccormick
3904,"Squirrel, arctic ground",Helena
3905,"Mongoose, javan gold-spotted",Crownhardt
3906,Serval,Nobel
3907,Woylie,Basil
3908,Mandras tree shrew,Killdeer
3909,Brolga crane,Ronald Regan
3910,"Heron, black-crowned night",Hoard
3911,"Albatross, waved",Carpenter
3912,"Camel, dromedary",Declaration
3913,Frog (unidentified),Marcy
3914,"Butterfly, canadian tiger swallowtail",Johnson
3915,"Spider, wolf",Columbus
3916,Fat-tailed dunnart,Prairieview
3917,Black kite,Londonderry
3918,"Gull, pacific",Mcguire
3919,"Zebra, plains",Butterfield
3920,Mocking cliffchat,Valley Edge
3921,Red-winged blackbird,Leroy
3922,Sage hen,Dennis
3923,Smith's bush squirrel,Grayhawk
3924,"Kiskadee, great",Gina
3925,Sarus crane,Vera
3926,"Bat, madagascar fruit",Daystar
3927,Harbor seal,Maywood
3928,African lion,Texas
3929,Japanese macaque,Summit
3930,"Kite, black",Texas
3931,"Heron, grey",Farragut
3932,Canadian river otter,Cottonwood
3933,"Mongoose, small indian",Dapin
3934,White-tailed jackrabbit,Arapahoe
3935,Red-knobbed coot,Cordelia
3936,"Cobra, egyptian",Crownhardt
3937,Lava gull,Cottonwood
3938,"Skink, african",Logan
3939,Northern elephant seal,Merry
3940,Northern elephant seal,Oak
3941,Crested screamer,Algoma
3942,"Stork, black-necked",Warbler
3943,Slender loris,Menomonie
3944,"Vulture, white-headed",Starling
3945,Arctic hare,Kings
3946,Tropical buckeye butterfly,Spaight
3947,Eurasian hoopoe,Kennedy
3948,Kalahari scrub robin,Briar Crest
3949,Mexican wolf,Lyons
3950,"Monitor, two-banded",Basil
3951,Groundhog,Gulseth
3952,"Gull, kelp",Upham
3953,White-necked stork,Macpherson
3954,Silver-backed fox,Hazelcrest
3955,"Hyena, spotted",Northview
3956,Cook's tree boa,Toban
3957,Great egret,4th
3958,"Eagle, golden",Corben
3959,Weeper capuchin,Summerview
3960,"Turtle, snake-necked",Autumn Leaf
3961,"Wolf, mexican",Old Gate
3962,South African hedgehog,Glacier Hill
3963,Pine squirrel,Northfield
3964,"Curlew, black",Maple
3965,Brown and yellow marshbird,Lyons
3966,"Dolphin, bottle-nose",Porter
3967,Leopard,Tony
3968,Snowy sheathbill,Shoshone
3969,"Cat, miner's",Prairieview
3970,"Duck, comb",Maple Wood
3971,"Bettong, brush-tailed",Summer Ridge
3972,Western spotted skunk,Kipling
3973,"Lemur, sportive",Steensland
3974,"Echidna, short-beaked",Loeprich
3975,Mocking cliffchat,Union
3976,Ring-tailed coatimundi,Fisk
3977,Little grebe,Portage
3978,"Dove, little brown",Spenser
3979,Asian elephant,Russell
3980,"Lizard, collared",Loftsgordon
3981,Roan antelope,Montana
3982,Common turkey,Hazelcrest
3983,Malabar squirrel,Mesta
3984,Madagascar hawk owl,Westridge
3985,Violet-eared waxbill,Spaight
3986,Zorilla,Loftsgordon
3987,Javan gold-spotted mongoose,Scott
3988,Desert spiny lizard,Golf Course
3989,Impala,Hooker
3990,Great cormorant,Reindahl
3991,Mule deer,Center
3992,Black-eyed bulbul,Golf Course
3993,European beaver,Shelley
3994,Dabchick,Nobel
3995,"Lemur, lesser mouse",Buhler
